id,task_type,theme,poem_type,prompt,generated_poem,is_format_correct,num_sentences,char_counts,errors
T0615,theme_generation,大海,五言绝句,"请围绕主题“大海”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",海若非因雨，潮来底事回。人间应不识，何者是琼台。,True,4,"[5, 5, 5, 5]",[]
T0616,theme_generation,白云,七言绝句,"请围绕主题“白云”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",晓色开晴嶂，秋光映碧云。欲随双鹤去，先看白玉文。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0617,theme_generation,落日,五言绝句,"请围绕主题“落日”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",落日山前树，斜阳浦上村。小风吹浅浪，残月在平园。,True,4,"[5, 5, 5, 5]",[]
T0618,theme_generation,晚霞,七言绝句,"请围绕主题“晚霞”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",落日下孤村，昏鸦噪空碧。归来掩柴扉，更入无何境。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0619,theme_generation,青山,五言绝句,"请围绕主题“青山”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",不嫌贫而学，惟忧老已衰。因师证多智，犹恐堕邪思。,True,4,"[5, 5, 5, 5]",[]
T0620,theme_generation,流水,七言绝句,"请围绕主题“流水”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",流水非声不待招，断来长绕洞前桥。分明似有知音者，为奏清商彻碧霄。,True,4,"[7, 7, 7, 7]",[]
T0621,theme_generation,花开,五言绝句,"请围绕主题“花开”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",玉蕊春来早，香清自可珍。惜花常恐尽，频为折残人。,True,4,"[5, 5, 5, 5]",[]
T0622,theme_generation,落花,七言绝句,"请围绕主题“落花”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",山色翠相重，溪流浅更清。东风不留意，吹作满山声。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0623,theme_generation,杨柳,五言绝句,"请围绕主题“杨柳”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",莫道春风能断送，无端更欲绊行春。不随桃李回新艳，,False,3,"[7, 7, 7]","[""句数错误：期望 4 句，实际 3 句"", ""第 1 句字数错误：期望 5 字，实际 7 字"", ""第 2 句字数错误：期望 5 字，实际 7 字"", ""第 3 句字数错误：期望 5 字，实际 7 字""]"
T0624,theme_generation,孤舟,七言绝句,"请围绕主题“孤舟”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",一叶寄浮沈，烟江澹复深。何人同此兴，鸥鸟亦知心。。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0625,theme_generation,飞鸟,五言绝句,"请围绕主题“飞鸟”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",飞鸟没无踪，孤云无可凭。如何失群后，万里独伤情。,True,4,"[5, 5, 5, 5]",[]
T0626,theme_generation,寒梅,七言绝句,"请围绕主题“寒梅”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",花似江梅白，香如玉蘂温。岁华端自永，未用怨黄昏。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0627,theme_generation,竹林,五言绝句,"请围绕主题“竹林”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",亭子林间起，风烟竹里来。山禽飞不去，花影坐多开。,True,4,"[5, 5, 5, 5]",[]
T0628,theme_generation,松柏,七言绝句,"请围绕主题“松柏”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",苍髯倚云生，劲节凌霜立。岁晚独不凋，人间春未归。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0629,theme_generation,荷花,五言绝句,"请围绕主题“荷花”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",折得花时雨，荷塘风定后。翠叶拥红房，不语愁风雨。,True,4,"[5, 5, 5, 5]",[]
T0630,theme_generation,枫叶,七言绝句,"请围绕主题“枫叶”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",枫树丹堪染，江边醉复醒。何人能写取，秋影蘸吴汀。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0631,theme_generation,思乡,五言绝句,"请围绕主题“思乡”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",秋来更远客，天际望归舟。不似巴江雨，春时亦少留。,True,4,"[5, 5, 5, 5]",[]
T0632,theme_generation,离别,七言绝句,"请围绕主题“离别”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",别路分携处，回车独上坡。春风满城树，终有落花多。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0633,theme_generation,相思,五言绝句,"请围绕主题“相思”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",欲识我心苦，君看地步窄。若论世间情，有底无休歇。,True,4,"[5, 5, 5, 5]",[]
T0634,theme_generation,孤独,七言绝句,"请围绕主题“孤独”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",空房孤枕泪，落日故山心。明月梅花苦，黄昏枫树林。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0635,theme_generation,怀古,五言绝句,"请围绕主题“怀古”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",昔叹子牟小，今怜叔度愚。百年俱草草，万古一蟏蛸。,True,4,"[5, 5, 5, 5]",[]
T0636,theme_generation,忧愁,七言绝句,"请围绕主题“忧愁”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",忧愁不奈春，撩乱芳树风。花落花开处，年年长病翁。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0637,theme_generation,喜悦,五言绝句,"请围绕主题“喜悦”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",一喜一愁间，能延百二秋。纵无黄鹤饮，不欠白猿求。,True,4,"[5, 5, 5, 5]",[]
T0638,theme_generation,闲适,七言绝句,"请围绕主题“闲适”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",小阁临风独坐时，满庭红叶正离披。萧然此兴无人会，时与寒鸦共语飞。,True,4,"[7, 7, 7, 7]",[]
T0639,theme_generation,感怀,五言绝句,"请围绕主题“感怀”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",青衫衣上泪，不为别离情。唯有春风恨，年年长到城。,True,4,"[5, 5, 5, 5]",[]
T0640,theme_generation,伤春,七言绝句,"请围绕主题“伤春”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",百忧何事集眉峰，尽日恻恻自长颦。纵有阳和与柳絮，无由著子入愁人。,True,4,"[7, 7, 7, 7]",[]
T0641,theme_generation,人生,五言绝句,"请围绕主题“人生”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",人生七十古，过八稀如星。吾年已八十，更作少年人。,True,4,"[5, 5, 5, 5]",[]
